RouteRegion,OriginIATA_frq,DestinationIATA_frq,Orig_Country_frq,Dest_Country_frq,RouteIATA_frq,RouteCountry_frq,RouteRegion_frq,Orig_Region_Africa,Orig_Region_Americas,Orig_Region_Asia,Orig_Region_Europe,Orig_Region_Middle East,Dest_Region_Africa,Dest_Region_Americas,Dest_Region_Asia,Dest_Region_Europe,Dest_Region_Middle East
Asia-Asia,-2.3222,-6.0699,-1.3194,-1.3194,-6.0163,-1.4724,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-2.3222,-3.5852,-1.3194,-3.5511,-6.3407,-6.0635,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-2.3222,-2.3222,-1.3194,-1.3194,-9.8876,-1.4724,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-2.3222,-5.846,-1.3194,-1.3194,-5.5247,-1.4724,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-2.3222,-5.6978,-1.3194,-1.3194,-5.9813,-1.4724,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-2.3222,-3.7677,-1.3194,-1.3194,-4.5954,-1.4724,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-2.3222,-11.2609,-1.3194,-1.3194,-10.1411,-1.4724,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-2.3222,-7.558,-1.3194,-1.3194,-6.7024,-1.4724,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-2.3222,-5.9593,-1.3194,-1.3194,-5.6468,-1.4724,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-2.3222,-7.496,-1.3194,-1.3194,-10.5655,-1.4724,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-2.3222,-4.5075,-1.3194,-1.3194,-5.8606,-1.4724,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-2.3222,-5.4679,-1.3194,-1.3194,-5.627,-1.4724,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-2.3222,-5.3471,-1.3194,-1.3194,-5.4644,-1.4724,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-2.3222,-5.8829,-1.3194,-1.3194,-5.769,-1.4724,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-2.3222,-5.3021,-1.3194,-1.3194,-5.5984,-1.4724,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-2.3222,-6.6717,-1.3194,-1.3194,-6.7296,-1.4724,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-2.3222,-5.6088,-1.3194,-5.5236,-6.7898,-6.208,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-2.3222,-7.1305,-1.3194,-1.3194,-6.6714,-1.4724,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-2.3222,-5.9417,-1.3194,-1.3194,-6.8063,-1.4724,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-2.3222,-5.5802,-1.3194,-5.4888,-6.3833,-6.3702,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-2.3222,-5.3934,-1.3194,-1.3194,-5.3086,-1.4724,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-2.3222,-4.5117,-1.3194,-1.3194,-6.8463,-1.4724,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-2.3222,-5.22,-1.3194,-1.3194,-5.5349,-1.4724,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-2.3222,-8.5462,-1.3194,-1.3194,-7.8793,-1.4724,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-2.3222,-6.0956,-1.3194,-1.3194,-5.7293,-1.4724,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-2.3222,-3.8799,-1.3194,-1.3194,-4.4141,-1.4724,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-2.3222,-5.8622,-1.3194,-1.3194,-5.6826,-1.4724,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-2.3222,-7.0079,-1.3194,-1.3194,-6.5625,-1.4724,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-2.3222,-4.8795,-1.3194,-3.8748,-6.7604,-5.6534,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-2.3222,-4.7509,-1.3194,-3.8748,-6.8551,-5.6534,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-2.3222,-5.9399,-1.3194,-1.3194,-10.5655,-1.4724,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-2.3222,-7.2991,-1.3194,-3.8748,-7.1962,-5.6534,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-2.3222,-7.2464,-1.3194,-1.3194,-6.7631,-1.4724,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-2.3222,-7.7935,-1.3194,-3.8748,-10.5655,-5.6534,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-2.3222,-3.2396,-1.3194,-3.2116,-5.0707,-4.7291,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-2.3222,-5.5814,-1.3194,-4.2131,-6.1542,-6.3611,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-2.3222,-6.2326,-1.3194,-1.3194,-5.8863,-1.4724,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-2.3222,-5.7268,-1.3194,-1.3194,-5.5247,-1.4724,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-2.3222,-6.5236,-1.3194,-1.3194,-6.1327,-1.4724,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-2.3222,-5.9431,-1.3194,-1.3194,-5.8243,-1.4724,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-2.3222,-7.1808,-1.3194,-5.9647,-6.6714,-6.8262,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-2.3222,-6.2155,-1.3194,-1.3194,-5.839,-1.4724,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-2.3222,-6.5806,-1.3194,-1.3194,-6.1776,-1.4724,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-2.3222,-6.1513,-1.3194,-1.3194,-6.1446,-1.4724,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-2.3222,-6.9585,-1.3194,-1.3194,-6.5057,-1.4724,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-2.3222,-5.7151,-1.3194,-1.3194,-5.4121,-1.4724,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-5.846,-2.3222,-1.3194,-1.3194,-5.5672,-1.4724,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-11.0875,-5.6711,-4.8907,-4.8907,-10.5655,-10.2581,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-4.8869,-3.9696,-4.7439,-3.8606,-6.9664,-7.2356,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-4.8869,-4.0984,-4.7439,-1.3194,-8.6163,-6.7486,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-4.8869,-6.2189,-4.7439,-5.6411,-6.7578,-7.0101,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-4.8869,-3.5852,-4.7439,-3.5511,-7.2009,-7.4898,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-4.8869,-4.5075,-4.7439,-1.3194,-8.0925,-6.7486,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-4.8869,-5.6088,-4.7439,-5.5236,-8.1406,-8.5168,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-4.8869,-5.5802,-4.7439,-5.4888,-8.8428,-9.2932,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-4.8869,-4.7509,-4.7439,-3.8748,-8.4203,-8.8252,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-4.8869,-3.2396,-4.7439,-3.2116,-6.8175,-7.0746,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-5.6978,-4.0984,-1.3194,-1.3194,-9.112,-1.4724,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-5.6978,-2.3222,-1.3194,-1.3194,-5.9991,-1.4724,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-5.6978,-3.7677,-1.3194,-1.3194,-7.9395,-1.4724,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-5.6978,-4.5075,-1.3194,-1.3194,-6.6438,-1.4724,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-5.6978,-5.9417,-1.3194,-1.3194,-8.7589,-1.4724,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-5.6978,-4.5117,-1.3194,-1.3194,-6.6151,-1.4724,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-5.6978,-3.8799,-1.3194,-1.3194,-8.2669,-1.4724,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-3.7677,-3.67,-1.3194,-1.3194,-5.134,-1.4724,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-3.7677,-7.1851,-1.3194,-1.3194,-6.867,-1.4724,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-3.7677,-4.0984,-1.3194,-1.3194,-6.3947,-1.4724,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-3.7677,-6.0699,-1.3194,-1.3194,-6.6832,-1.4724,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-3.7677,-2.3222,-1.3194,-1.3194,-4.6188,-1.4724,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-3.7677,-5.6978,-1.3194,-1.3194,-8.0051,-1.4724,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-3.7677,-5.9593,-1.3194,-1.3194,-8.6493,-1.4724,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-3.7677,-7.496,-1.3194,-1.3194,-7.0457,-1.4724,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-3.7677,-5.4679,-1.3194,-1.3194,-6.114,-1.4724,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-3.7677,-5.3471,-1.3194,-1.3194,-6.1677,-1.4724,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-3.7677,-5.3021,-1.3194,-1.3194,-5.8324,-1.4724,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-3.7677,-6.6717,-1.3194,-1.3194,-8.0475,-1.4724,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-3.7677,-5.9417,-1.3194,-1.3194,-9.2584,-1.4724,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-3.7677,-5.3934,-1.3194,-1.3194,-6.5306,-1.4724,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-3.7677,-4.5117,-1.3194,-1.3194,-9.8876,-1.4724,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-3.7677,-5.22,-1.3194,-1.3194,-6.0507,-1.4724,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-3.7677,-3.7928,-1.3194,-1.3194,-6.6598,-1.4724,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-3.7677,-6.0956,-1.3194,-1.3194,-9.8876,-1.4724,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-3.7677,-3.8799,-1.3194,-1.3194,-5.6276,-1.4724,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-3.7677,-5.9399,-1.3194,-1.3194,-5.9319,-1.4724,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-3.7677,-5.7268,-1.3194,-1.3194,-10.5655,-1.4724,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-3.7677,-6.1513,-1.3194,-1.3194,-10.5655,-1.4724,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-11.2609,-2.3222,-1.3194,-1.3194,-10.1411,-1.4724,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-12.3211,-5.5752,-4.8907,-4.8907,-10.5655,-10.2581,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-5.9593,-5.9266,-1.3194,-1.3194,-10.5655,-1.4724,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-5.9593,-2.3222,-1.3194,-1.3194,-5.6692,-1.4724,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-5.9593,-3.7677,-1.3194,-1.3194,-9.0491,-1.4724,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-7.496,-3.67,-1.3194,-1.3194,-10.5655,-1.4724,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-7.496,-4.0984,-1.3194,-1.3194,-9.3454,-1.4724,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-7.496,-3.7677,-1.3194,-1.3194,-7.0123,-1.4724,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-7.496,-3.8799,-1.3194,-1.3194,-9.8876,-1.4724,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-4.5075,-7.9357,-1.3194,-1.3194,-8.6493,-1.4724,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-4.5075,-3.9696,-1.3194,-3.8606,-6.963,-5.1045,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-4.5075,-3.67,-1.3194,-1.3194,-5.6963,-1.4724,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-4.5075,-6.5222,-1.3194,-1.3194,-10.5655,-1.4724,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-4.5075,-4.0984,-1.3194,-1.3194,-10.1411,-1.4724,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-4.5075,-6.451,-1.3194,-3.8748,-9.0491,-5.6534,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-4.5075,-3.5852,-1.3194,-3.5511,-6.6879,-6.0635,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-4.5075,-2.3222,-1.3194,-1.3194,-5.9039,-1.4724,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-4.5075,-4.8869,-1.3194,-4.7439,-8.0475,-6.5611,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-4.5075,-5.6978,-1.3194,-1.3194,-6.5345,-1.4724,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-4.5075,-3.7677,-1.3194,-1.3194,-9.7055,-1.4724,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-4.5075,-5.6088,-1.3194,-5.5236,-7.9028,-6.208,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-4.5075,-7.9601,-1.3194,-7.7878,-7.7236,-7.7022,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-4.5075,-5.9417,-1.3194,-1.3194,-6.43,-1.4724,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-4.5075,-4.5117,-1.3194,-1.3194,-10.5655,-1.4724,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-4.5075,-3.8799,-1.3194,-1.3194,-5.7766,-1.4724,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-4.5075,-4.7509,-1.3194,-3.8748,-10.5655,-5.6534,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-4.5075,-3.2396,-1.3194,-3.2116,-6.2989,-4.7291,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-4.5075,-8.8988,-1.3194,-3.8748,-8.0622,-5.6534,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-4.5075,-6.3468,-1.3194,-5.9647,-8.2474,-6.8262,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-5.4679,-2.3222,-1.3194,-1.3194,-5.6977,-1.4724,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-5.4679,-3.7677,-1.3194,-1.3194,-6.1506,-1.4724,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-5.4679,-5.9593,-1.3194,-1.3194,-10.5655,-1.4724,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-5.4679,-4.5117,-1.3194,-1.3194,-6.8731,-1.4724,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-5.4679,-6.1513,-1.3194,-1.3194,-10.5655,-1.4724,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-5.3471,-2.3222,-1.3194,-1.3194,-5.5214,-1.4724,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-5.3471,-3.7677,-1.3194,-1.3194,-6.1966,-1.4724,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-5.3471,-4.5117,-1.3194,-1.3194,-7.762,-1.4724,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-5.3471,-3.8799,-1.3194,-1.3194,-6.864,-1.4724,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-5.8829,-3.67,-1.3194,-1.3194,-6.7048,-1.4724,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-5.8829,-4.0984,-1.3194,-1.3194,-9.1813,-1.4724,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-5.8829,-2.3222,-1.3194,-1.3194,-5.8251,-1.4724,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-5.8829,-5.4679,-1.3194,-1.3194,-10.5655,-1.4724,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-5.3021,-2.3222,-1.3194,-1.3194,-5.6321,-1.4724,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-5.3021,-3.7677,-1.3194,-1.3194,-5.8959,-1.4724,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-5.3021,-4.5117,-1.3194,-1.3194,-6.6194,-1.4724,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-5.3021,-3.8799,-1.3194,-1.3194,-9.8876,-1.4724,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-6.6717,-3.67,-1.3194,-1.3194,-7.1172,-1.4724,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-6.6717,-2.3222,-1.3194,-1.3194,-6.8036,-1.4724,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-6.6717,-3.7677,-1.3194,-1.3194,-8.0622,-1.4724,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-5.6088,-11.7947,-5.5236,-5.5236,-10.5655,-10.4634,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-5.6088,-3.9696,-5.5236,-3.8606,-8.2669,-8.6559,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-5.6088,-5.6411,-5.5236,-5.4379,-10.1411,-10.7501,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-5.6088,-3.5852,-5.5236,-3.5511,-9.1813,-9.6703,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-5.6088,-2.3222,-5.5236,-1.3194,-6.6064,-6.1452,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-5.6088,-4.8869,-5.5236,-4.7439,-8.2669,-8.6559,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-5.6088,-4.5075,-5.5236,-1.3194,-8.0331,-6.1452,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-5.6088,-3.7928,-5.5236,-1.3194,-6.4615,-6.1452,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-5.6088,-3.2396,-5.5236,-3.2116,-7.1557,-7.4408,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-5.6088,-5.5814,-5.5236,-4.2131,-8.2285,-8.6136,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-7.1305,-2.3222,-1.3194,-1.3194,-6.6951,-1.4724,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-5.1518,-3.9696,-4.2131,-3.8606,-6.1915,-5.9351,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-5.1518,-5.4006,-4.2131,-4.2131,-10.1411,-8.8252,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-5.1518,-3.5852,-4.2131,-3.5511,-5.8742,-5.5308,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-5.1518,-3.2396,-4.2131,-3.2116,-5.4634,-4.8342,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-7.9601,-2.3222,-7.7878,-1.3194,-10.5655,-7.7154,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-7.9601,-4.5075,-7.7878,-1.3194,-7.7144,-7.7154,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Asia-Asia,-7.9601,-4.5117,-7.7878,-1.3194,-8.1745,-7.7154,-1.0529,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
